Site,Latitude,Longitude,Date,Air Temperature (CÂ°),Air Temperature Uncertainty (CÂ°),Wind Direction at 3m (Â°N),Wind Direction at 3m Uncertainty (Â°N),Wind Speed at 3m (m/s),Wind Speed at 3m Uncertainty (m/s),Wind Speed at 3m (std dev) (m/s),Wind Speed at 3m (std dev) Uncertainty (m/s),DHI (Wh/m2),DHI Uncertainty (Wh/m2),Standard Deviation DHI (Wh/m2),DNI (Wh/m2),DNI Uncertainty (Wh/m2),Standard Deviation DNI (Wh/m2),GHI (Wh/m2),GHI Uncertainty (Wh/m2),Standard Deviation GHI (Wh/m2),Peak Wind Speed at 3m (m/s),Peak Wind Speed at 3m Uncertainty (m/s),Relative Humidity (%),Relative Humidity Uncertainty (%),Barometric Pressure (mB (hPa equiv)),Barometric Pressure Uncertainty (mB (hPa equiv)),GHI(Computed)
Qassim - University,26.34668,43.76645,1/11/2018 0:00,17.8,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1756.4,141.3,570.2,2741.7,416.4,2198.3,3234.1,275.5,1235.2,12.8990172,3.725552826,74,3,940.9,4.7,1269.093661
Qassim - University,26.34668,43.76645,1/12/2018 0:00,16.3,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1563.7,128.2,432.8,4302.4,395.5,2055.2,3730.9,253.4,729.4,12.8990172,3.725552826,59.6,3,942.3,4.7,1820.881079
Qassim - University,26.34668,43.76645,1/1/2019 0:00,16,0.5,0,0,0,0,0,2557.729545,2114.2,103,539.5,2718.9,193.7,2035.7,3588.1,162.9,957.3,0,0,39.8,3,940.9,4.7,1255.060011
Qassim - University,26.34668,43.76645,1/2/2019 0:00,15.6,0.5,0,0,0,0,0,2557.729545,1905.6,68.2,615.1,4665.4,217.8,2888,4661.1,163.9,1404.1,0,0,40.4,3,940.3,4.6,1946.81886
Qassim - University,26.34668,43.76645,1/3/2019 0:00,18.9,0.5,0,0,0,0,0,2557.729545,2307.4,117.3,999.1,6017.3,352.1,3010.7,6246.9,294.6,1038.4,0,0,25.5,3,937.5,4.7,2426.197305
Qassim - University,26.34668,43.76645,1/4/2019 0:00,23.4,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2586.3,654.6,841.2,5647.1,1243.1,2595.5,6714.5,1191.5,1179.3,12.8990172,3.725552826,31.4,3,936.8,4.7,2297.317347
Qassim - University,26.34668,43.76645,1/5/2019 0:00,31.6,0.5,0,0,0,0,0,2557.729545,2966.5,721.3,524,4900,1349.4,1418.1,6794.2,1465.4,721.8,0,0,17.5,3,934.6,4.7,2030.498335
Qassim - University,26.34668,43.76645,1/6/2019 0:00,36.5,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2440.8,614.1,521.6,7175.5,1655.1,1096.9,7884.2,1569.2,210.6,12.8990172,3.725552826,12.4,3,932,4.7,2836.893406
Qassim - University,26.34668,43.76645,1/7/2019 0:00,36.6,0.5,0,0,0,0,0,2557.729545,2145.4,111.8,617.1,7665.6,349.9,1431.8,7872.2,371.5,339.3,0,0,8.5,3,929.1,4.7,3008.343351
Qassim - University,26.34668,43.76645,1/8/2019 0:00,35.8,0.5,0,0,0,0,0,2557.729545,2134.7,79.9,568.8,7291.1,267.1,1503.6,7468.5,243.2,498.8,0,0,8.9,3,930.5,4.7,2875.393293
Qassim - University,26.34668,43.76645,1/9/2019 0:00,34.9,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2103.7,224.3,605.2,6459.2,474.1,1302.5,6638.5,412.1,333.4,12.8990172,3.725552826,14.6,3,933.4,4.7,2581.144471
Qassim - University,26.34668,43.76645,1/10/2019 0:00,29.7,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2095.3,163.9,447.7,5015.7,387.8,1348.7,5303.2,362.4,551,12.8990172,3.725552826,27,3,937.3,4.7,2070.440163
Qassim - University,26.34668,43.76645,1/11/2019 0:00,20.4,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1633.5,150.9,496.2,4247.1,467.6,2473.9,3935.3,291,1062.4,12.8990172,3.725552826,48.9,3,940.2,4.7,1799.159447
Qassim - University,26.34668,43.76645,1/12/2019 0:00,16.5,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1116.5,99.3,387.5,6431.9,479.5,1430,4256.8,263,252,12.8990172,3.725552826,42.6,3,940.9,4.7,2572.857186
Qassim - University,26.34668,43.76645,1/1/2020 0:00,13.1,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1150.9,347.1,493.7,6824.1,1641.4,1858.2,4603.5,996.4,472.5,12.8990172,3.725552826,37.3,3,941.9,4.7,2711.338023
Qassim - University,26.34668,43.76645,1/2/2020 0:00,17.2,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1827.2,589.1,785.1,5811.4,1740.3,2674.2,5205.5,1184.3,832.1,12.8990172,3.725552826,32.5,3,940.9,4.7,2353.091402
Qassim - University,26.34668,43.76645,1/3/2020 0:00,21.1,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2640.2,729.6,890.7,5124.5,1708.5,2455.6,6086.5,1354.6,766.5,12.8990172,3.725552826,27.6,3,937.3,4.7,2110.613525
Qassim - University,26.34668,43.76645,1/4/2020 0:00,25.9,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2952.8,816.7,773.9,5214.9,1602.1,2001.8,6862,1497.2,780.6,12.8990172,3.725552826,29.5,3,935.4,4.7,2144.614299
Qassim - University,26.34668,43.76645,1/5/2020 0:00,31.6,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,3364.9,907.3,908.7,4652.3,1405.2,2217.1,6955,1495.9,831,12.8990172,3.725552826,17.3,3,935.5,4.7,1944.350472
Qassim - University,26.34668,43.76645,1/9/2020 0:00,34.2,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1974.5,562.5,472.3,6899.5,1596,1071,6766.1,1393.3,245.2,12.8990172,3.725552826,13.2,3,933.9,4.7,2737.042198
Qassim - University,26.34668,43.76645,1/10/2020 0:00,27.1,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1229.2,301.2,270.1,7890.1,1747.3,777.7,5966,1229.4,297.7,12.8990172,3.725552826,15.9,3,939.2,4.7,3087.527194
Qassim - University,26.34668,43.76645,1/11/2020 0:00,21.4,0.5,115,3.7,2.7,0.1,1.2,2557.729545,1775.9,498.8,507.4,4415.8,1453.1,2276,4189.1,996.1,888.4,16.8,0.1,37.3,3,939.7,4.7,1857.366515
Qassim - University,26.34668,43.76645,1/12/2020 0:00,16.3,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1602,431,429.6,3877.2,1318.8,2303.4,3542.3,843.8,878.3,12.8990172,3.725552826,56.9,3,942.3,4.7,1669.148953
Qassim - University,26.34668,43.76645,1/1/2021 0:00,15.4,0.5,77,4,2.2,0,1,2557.729545,1565.2,393.3,484.9,5232.9,1534.8,2116,4324.1,930.6,766.7,12.8,0.1,39.6,3,942.1,4.7,2147.664747
Qassim - University,26.34668,43.76645,1/2/2021 0:00,17.3,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1995.1,585.1,679.8,5010.9,1645,2356,4934.7,1151.1,873,12.8990172,3.725552826,43.8,3,940.8,4.7,2071.295072
Qassim - University,26.34668,43.76645,1/3/2021 0:00,23.3,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2887.1,809,907.7,4835.4,1468.6,2006.8,6224.9,1308.4,629.9,12.8990172,3.725552826,24.5,3,938,4.7,2008.621843
Qassim - University,26.34668,43.76645,1/4/2021 0:00,27.6,0.5,52,3.7,2.6,0,1.2,2557.729545,3047.9,748.9,628.2,5259.9,1501,1713.3,7034.1,1701.5,739.3,12.3,0.1,13.2,2.9,937.3,4.6,2158.363144
Qassim - University,26.34668,43.76645,1/5/2021 0:00,33.9,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2852.1,760.8,830.9,6368.6,1763.5,1964.8,7720.9,1613.3,599.4,12.8990172,3.725552826,13.2,3,933.4,4.6,2551.762736
Qassim - University,26.34668,43.76645,1/7/2021 0:00,38.3,0.5,17,4,2.7,0,1.1,2557.729545,2438.2,596.6,499,7311.4,1672,1189.6,7965.1,1569.8,355.7,13.1,0.1,8.1,3,927.8,4.6,2883.379459
Qassim - University,26.34668,43.76645,1/8/2021 0:00,37.1,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2058.5,147.6,461.6,7484.7,526.8,1152.3,7559.1,468.6,283.3,12.8990172,3.725552826,12.3,3,930.6,4.7,2944.917758
Qassim - University,26.34668,43.76645,1/9/2021 0:00,33.6,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1967.4,565.4,490.9,6843.5,1585.7,1147.9,6726.1,1384,307.7,12.8990172,3.725552826,15.2,3,933.3,4.7,2717.257701
Qassim - University,26.34668,43.76645,1/10/2021 0:00,29.9,0.5,123,4,2.3,0,1,2557.729545,1790.8,108.3,382.1,6262.6,320.8,1070.8,5703.1,3782.1,439,12,0.1,13.2,3,937.6,4.7,2510.078387
Qassim - University,26.34668,43.76645,1/11/2021 0:00,21.7,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1515.6,135.2,408.1,5676.8,432.5,1345.3,4597.6,299.1,392.3,12.8990172,3.725552826,30.7,3,940.4,4.7,2303.85576
Qassim - University,26.34668,43.76645,1/12/2021 0:00,16.4,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1784.2,136.1,513.1,3645.1,402.7,2181.4,3613.5,253.2,792.4,12.8990172,3.725552826,42.1,3,941.8,4.7,1584.090178
Yanbu - RCJY,23.98655,38.20451,1/1/2017 0:00,22.4,0.5,295,4,2.4,0.1,2.1,2557.729545,1403.7,480,349.9,5130.4,1276.1,1196.4,4068.4,1038.2,297.9,15.7,0.1,53.9,3,1014.2,5.1,2134.843355
Yanbu - RCJY,23.98655,38.20451,1/2/2017 0:00,21.6,0.5,317,4,3.5,0.1,2.4,2557.729545,1896.4,673.7,591.3,4096.8,1440.6,1651.7,4398.5,1241.4,494.1,15.7,0.1,38,3,1014.4,5.1,1765.767427
Yanbu - RCJY,23.98655,38.20451,1/3/2017 0:00,24.5,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2165.1,686,898.2,4735.4,1459.7,2639,5382.1,1205.1,932,12.8990172,3.725552826,61.5,3,1009.5,5.1,1998.128625
Yanbu - RCJY,23.98655,38.20451,1/4/2017 0:00,28.9,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2877.7,782.6,785.9,4572.9,1331.3,1794.9,6373.5,1460.4,1042.5,12.8990172,3.725552826,54.7,3,1008.1,5,1942.132334
Yanbu - RCJY,23.98655,38.20451,1/5/2017 0:00,30.9,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2776.8,648.9,583,5403.8,1548.4,1830.2,6966.3,1497.4,871.8,12.8990172,3.725552826,59.9,3,1006.6,5,2238.329438
Yanbu - RCJY,23.98655,38.20451,1/6/2017 0:00,32.2,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2320.3,166.9,400.2,6651.6,471.2,960.5,7400.9,446.5,225.5,12.8990172,3.725552826,63,3,1002.3,5,2680.018135
Yanbu - RCJY,23.98655,38.20451,1/9/2017 0:00,32.5,0.5,0,0,0,0,0,2557.729545,2707,138.5,366,4926.1,253.4,782.6,6309.4,294.2,267.8,0,0,56.4,3,1004.7,5,2066.879252
Yanbu - RCJY,23.98655,38.20451,1/10/2017 0:00,30.1,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1612,113.6,199.6,6353,425.8,654.3,5677.5,352.9,379.9,12.8990172,3.725552826,66.9,3,1008.1,5.1,2572.848697
Yanbu - RCJY,23.98655,38.20451,1/11/2017 0:00,26.5,0.5,0,0,0,0,0,2557.729545,1566.3,256.8,408.3,5473.5,543.6,1460.2,4643.4,458.5,436.2,0,0,56,3.3,1011.7,5.5,2257.858368
Yanbu - RCJY,23.98655,38.20451,1/3/2018 0:00,27.3,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1951.4,149.7,758.8,6653.8,488.7,1703.1,6473.9,394.2,355.3,12.8990172,3.725552826,53.6,3,1009.4,5.1,2678.609098
Yanbu - RCJY,23.98655,38.20451,1/4/2018 0:00,26.8,0.5,0,0,0,0,0,2557.729545,2414.7,104.6,755.2,6962.9,286.4,1780.6,7540.4,244.7,528.3,0,0,56.5,3,1007.9,5,2790.726248
Yanbu - RCJY,23.98655,38.20451,1/5/2018 0:00,31.5,0.5,0,0,0,0,0,2557.729545,3416.5,160.5,749.9,5288.5,366.6,1828.5,7572.4,355.7,834.8,0,0,44,3,1005.7,5,2196.514318
Yanbu - RCJY,23.98655,38.20451,1/6/2018 0:00,32,0.5,0,0,0,0,0,2557.729545,2673,233.5,952.6,6763.5,550.6,2245.2,7806.4,583.5,633.4,0,0,52.8,3,1002.9,5,2719.335303
Yanbu - RCJY,23.98655,38.20451,1/9/2018 0:00,33,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2942.9,542.8,357.1,3940.5,728.4,812.6,5913.7,1021.6,312.5,12.8990172,3.725552826,70.2,3,1004.4,5,1720.072375
Yanbu - RCJY,23.98655,38.20451,1/10/2018 0:00,31.4,0.6,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1895.1,542.2,526.1,5506.6,1352.5,1205.2,5091.8,1133.5,1068,12.8990172,3.725552826,63.7,3.3,1008.8,5.6,2272.537879
Yanbu - RCJY,23.98655,38.20451,1/1/2019 0:00,22.5,0.5,0,0,0,0,0,2557.729545,1845.6,59.7,526.2,3937.3,177.4,2497.3,4003.2,118.6,1016.8,0,0,52.7,3,1014.3,5.1,1711.890186
Yanbu - RCJY,23.98655,38.20451,1/2/2019 0:00,22.8,0.5,0,0,0,0,0,2557.729545,2272,879.9,958.6,5237.1,1638.7,2951.1,5492.9,1912.9,1720.7,0,0,42.4,3,1013.4,5,2173.972529
Yanbu - RCJY,23.98655,38.20451,1/3/2019 0:00,23,0.5,0,0,0,0,0,2557.729545,2012.5,193,808.4,6677.6,1589.6,2518.5,6508.9,853.4,1223.4,0,0,44.1,3,1012,5.1,2685.499938
Yanbu - RCJY,23.98655,38.20451,1/4/2019 0:00,26.3,0.5,0,0,0,0,0,2557.729545,2464.4,735.9,1069.4,5801.4,1239.7,2445.6,6712.6,1189.8,644.1,0,0,44.9,3,1009.1,5.1,2375.392889
Yanbu - RCJY,23.98655,38.20451,1/5/2019 0:00,30.7,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2701.5,685.5,592.2,5520.1,1361,1361,6962.3,1406.2,399.6,12.8990172,3.725552826,60.4,3,1006.6,5,2279.471533
Yanbu - RCJY,23.98655,38.20451,1/6/2019 0:00,33.7,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2599.7,719.6,544.1,5929.6,1509,1436.1,7158.9,1463.8,540.8,12.8990172,3.725552826,51.4,3,1003.5,5,2422.359847
Yanbu - RCJY,23.98655,38.20451,1/7/2019 0:00,32.8,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2027.4,523.1,573.1,7280.5,1782.9,1382.4,7510.8,1518.2,305.2,12.8990172,3.725552826,60.9,3,1001.9,5,2902.079108
Yanbu - RCJY,23.98655,38.20451,1/8/2019 0:00,33,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2042.4,477.9,479.4,6653.7,1179.5,1191.6,7025.9,1274.4,354.6,12.8990172,3.725552826,64.2,3,1003.6,5,2680.268229
Yanbu - RCJY,23.98655,38.20451,1/9/2019 0:00,32.4,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2351.6,621.8,478,5155.5,1424.6,1321.4,6107.9,1295.3,558.5,12.8990172,3.725552826,66.8,3,1004,5,2148.996907
Yanbu - RCJY,23.98655,38.20451,1/10/2019 0:00,31.6,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1847.9,514.8,572.4,5226.6,1481,1673.7,5228.2,1085.4,678.9,12.8990172,3.725552826,64.1,3,1008.6,5,2172.730119
Yanbu - RCJY,23.98655,38.20451,1/11/2019 0:00,28.1,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1384.1,416.3,487.5,5908.6,1524.4,1478.2,4664.3,1023.1,339,12.8990172,3.725552826,54.9,3,1010.5,5.1,2411.58712
Yanbu - RCJY,23.98655,38.20451,1/12/2019 0:00,23.7,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2118.7,409.2,1159.1,4663.8,859.4,2396.1,4420.7,547.1,276,12.8990172,3.725552826,49.9,3,1013.6,5,1971.060043
Yanbu - RCJY,23.98655,38.20451,1/3/2020 0:00,24.5,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,3722.6,800,1320.4,4041.6,396.8,2053.7,6460.3,508.6,1073.1,12.8990172,3.725552826,55.9,3,902.6257855,4.75745165,1726.497014
Yanbu - RCJY,23.98655,38.20451,1/4/2020 0:00,26.8,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2649.8,562.6,1137.5,6740.6,584.3,2169.9,7479.6,480.6,438.2,12.8990172,3.725552826,58.9,3,902.6257855,4.75745165,2683.29461
Yanbu - RCJY,23.98655,38.20451,1/5/2020 0:00,30.4,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,3911.5,368.5,1513.1,4731.9,465.4,2537.6,7279.1,465.4,1054.5,12.8990172,3.725552826,59.8,3,902.6257855,4.75745165,1974.560008
Yanbu - RCJY,23.98655,38.20451,1/9/2020 0:00,34.8,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2187.1,154.5,378.4,6060.9,402.3,967.3,6499.6,397.2,310.5,12.8990172,3.725552826,55.3,3,902.6257855,4.75745165,2439.588811
Yanbu - RCJY,23.98655,38.20451,1/10/2020 0:00,32.3,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1522.3,122.3,351.9,6915.9,510.7,917.8,5855.7,370.7,254.4,12.8990172,3.725552826,47.1,3.1,902.6257855,4.75745165,2738.930881
Yanbu - RCJY,23.98655,38.20451,1/11/2020 0:00,27.4,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1322.1,120.6,473.4,6451.6,489.8,1483,4836.2,304.6,350.9,12.8990172,3.725552826,55.6,3,902.6257855,4.75745165,2573.993065
Yanbu - RCJY,23.98655,38.20451,1/12/2020 0:00,24.9,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1455.7,134,545.1,5505.9,486.8,2174.1,4259.1,282.6,567.1,12.8990172,3.725552826,51.7,3,902.6257855,4.75745165,2236.867931
Yanbu - RCJY,23.98655,38.20451,1/1/2021 0:00,24.3,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1559.2,160.9,716.4,5738.9,507.8,2261,4619.6,306,491.1,12.8990172,3.725552826,51,3,902.6257855,4.75745165,2320.025467
Yanbu - RCJY,23.98655,38.20451,1/2/2021 0:00,24,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1478.2,466.2,500.5,6606.3,1733.9,2485.8,5394.4,1225.4,1055.2,12.8990172,3.725552826,51.3,3,902.6257855,4.75745165,2628.407464
Yanbu - RCJY,23.98655,38.20451,1/3/2021 0:00,26.4,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2345.3,603.4,656,6031.9,1627.6,1388.2,6465.1,1290.5,230.7,12.8990172,3.725552826,56.5,3,902.6257855,4.75745165,2429.173922
Yanbu - RCJY,23.98655,38.20451,1/4/2021 0:00,28.8,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2468.5,678.8,655.8,6589.4,1803.2,1533.5,7307.6,1518.9,346.9,12.8990172,3.725552826,53.8,3,902.6257855,4.75745165,2627.858385
Yanbu - RCJY,23.98655,38.20451,1/7/2021 0:00,33,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2520.8,197.7,601.1,6017.1,451.6,1730.4,7109,437.9,727.4,12.8990172,3.725552826,61.8,3,902.6257855,4.75745165,2426.612378
Yanbu - RCJY,23.98655,38.20451,1/8/2021 0:00,33.7,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2331.8,192.3,630.2,6078.4,467.9,1539.7,6883.5,422.5,461.3,12.8990172,3.725552826,62.7,3,902.6257855,4.75745165,2447.876978
Yanbu - RCJY,23.98655,38.20451,1/9/2021 0:00,32.1,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,2346.6,183.1,516.9,5279.2,415,1299.9,6150.4,380.5,419.8,12.8990172,3.725552826,66.7,3,902.6257855,4.75745165,2164.14922
Yanbu - RCJY,23.98655,38.20451,1/10/2021 0:00,29.6,0.5,0,0,0,0,0,2557.729545,1817.2,117.5,234.2,5649.4,331.5,572.3,5533.9,311.8,339.6,0,0,64.9,3,1008.4,5.1,2322.887131
Yanbu - RCJY,23.98655,38.20451,1/11/2021 0:00,28,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1272.1,118,337.8,6105,455.4,1382.7,4620.9,289.5,482.4,12.8990172,3.725552826,58.5,3,902.6257855,4.75745165,2451.10371
Yanbu - RCJY,23.98655,38.20451,1/12/2021 0:00,24.4,0.5,174.5859951,3.462407862,2.346805897,0.057002457,1.426658477,2557.729545,1385.3,128.2,561.3,4824.2,488.1,2518.1,3831.5,273,1077.1,12.8990172,3.725552826,53.1,3,902.6257855,4.75745165,1994.172866
Umluj - SWCC,25.00411,37.27382,1/1/2017 0:00,21.5,0.5,324,4,3.1,0.1,1.7,2557.729545,1233.7,380.1,452.6,6085.1,1463.4,1612.6,4448.2,958.8,392.1,10.7,0.1,58.2,3,1015.2,5.1,2474.97369
Umluj - SWCC,25.00411,37.27382,1/2/2017 0:00,21.2,0.5,334,4,3.5,0.1,1.9,2557.729545,1716.4,520,636.7,5960.5,1636.9,2119.3,5284.5,1144.8,716.1,14.4,0.1,46.3,3,1015.4,5.1,2430.262088
Umluj - SWCC,25.00411,37.27382,1/3/2017 0:00,23.1,0.5,304,4,3.3,0.1,1.9,2557.729545,2006.1,631.4,869,6196.2,1632.3,2455.5,6148.7,1316.6,904.6,11.5,0.1,61.4,3,1010.9,5.1,2517.558692
Umluj - SWCC,25.00411,37.27382,1/4/2017 0:00,27,0.5,305,4,3.6,0.1,2.1,2557.729545,2766.8,778.3,996.1,4908.7,1746.6,2676.8,6404.3,1478.5,1026,18.1,0.1,57.2,3,1009.5,5.1,2061.874279
Umluj - SWCC,25.00411,37.27382,1/5/2017 0:00,29.3,0.5,302,4,2.9,0.1,1.8,2557.729545,2419.5,647.7,683.1,6147.7,1710.7,1925.1,7035.7,1481.6,712.4,13.6,0.1,61.5,3,1008.2,5,2502.124618
Umluj - SWCC,25.00411,37.27382,1/6/2017 0:00,30.5,0.5,300,4,3.1,0.1,1.6,2557.729545,2041.9,153.4,427.4,7201.9,532,1008.8,7460,458.8,206.1,12,0.1,65.7,3,1004.4,5,2875.622246
Umluj - SWCC,25.00411,37.27382,1/9/2017 0:00,30.6,0.5,305,4,3.1,0.1,1.6,2557.729545,2512.2,284.1,404.2,5045,400.6,937.2,6164.3,484.2,385.8,10.4,0.1,69,3,1006.3,5,2111.284018
Umluj - SWCC,25.00411,37.27382,1/10/2017 0:00,28,0.5,313,3.7,3.3,0.1,1.7,2557.729545,1424.7,120.4,338.4,6765.1,459.9,1013.6,5632,374.3,418.1,11.5,0.1,65.7,3,1010.5,5,2718.883299
Umluj - SWCC,25.00411,37.27382,1/11/2017 0:00,26,0.5,314,4,2.8,0.1,1.8,2557.729545,1284.1,119.1,404,5939.8,453.4,1555.5,4545.7,320.9,455.6,12.8,0.1,59.8,3,1012.2,5.1,2423.518749
Umluj - SWCC,25.00411,37.27382,1/3/2018 0:00,25.9,0.5,297,4,2.4,0.1,2.2,2557.729545,1836.6,175.7,760,6863.6,561.4,1907.8,6422.2,419.7,405.8,15.5,0.1,55.8,3,1010.6,5.1,2753.406945
Umluj - SWCC,25.00411,37.27382,1/4/2018 0:00,26.9,0.5,295,4,2.4,0.1,2.1,2557.729545,2349.4,203.5,697.1,6564.8,520.3,1509.4,7208.7,456,336,13.3,0.1,58.2,3,1008.6,5.1,2649.374246
Umluj - SWCC,25.00411,37.27382,1/5/2018 0:00,31.4,0.5,285,4,2.8,0.1,2.4,2557.729545,3193,256,865.7,4945.1,505.7,2049,7035.2,465.6,736,19.7,0.1,51.6,3,1006.2,5,2075.10809
Umluj - SWCC,25.00411,37.27382,1/6/2018 0:00,31.7,0.5,302,4,2.7,0.1,2,2557.729545,2406.9,218.3,860.5,6873.3,549.9,1948.8,7620.7,493.9,488.5,12.5,0.1,59.8,3,1004.3,5,2759.140083
Umluj - SWCC,25.00411,37.27382,1/7/2018 0:00,32.4,0.5,291,4,2.2,0.1,2,2557.729545,2274.3,236.8,930,6839.9,616.5,1932.4,7427.1,544.1,367.5,11.2,0.1,59.9,3,1003.7,5,2746.598333
Umluj - SWCC,25.00411,37.27382,1/8/2018 0:00,32.3,0.5,287,4,2.3,0.1,2.1,2557.729545,1768.9,154,491.8,7281.4,527.9,1387.8,7125.3,450.6,415.8,9.3,0.1,67.8,3,1004.4,5,2903.368757
Umluj - SWCC,25.00411,37.27382,1/9/2018 0:00,31.8,0.5,240,4,0.3,0,1.2,2557.729545,2915.1,210.9,424.4,4050.2,336,832.1,5939.5,377.4,288.6,11.2,0,71.9,3,1005.9,5,1759.586669
Umluj - SWCC,25.00411,37.27382,1/10/2018 0:00,30.1,0.5,247,4,0.2,0,1.1,2557.729545,1812.5,154.2,456.4,5230.3,399.3,1682.8,5176.9,339.3,910.4,20.3,0,59.8,3,1010.1,5.1,2173.179941
Umluj - SWCC,25.00411,37.27382,1/11/2018 0:00,26,0.5,290,4,0.1,0,0.9,2557.729545,1205,128,513.7,5602.3,476,2515.1,4267.1,308.1,971.8,18.7,0,57.5,3,1012.5,5,2302.598006
Umluj - SWCC,25.00411,37.27382,1/12/2018 0:00,23,0.5,321,4,0.2,0,1,2557.729545,1223.5,115.4,540,5806.4,471.8,2012.8,4118.4,276.6,476.1,11.7,0,56.9,3,1015.3,5,2375.618197
Umluj - SWCC,25.00411,37.27382,1/1/2019 0:00,21.9,0.5,181,4,0.4,0.1,1.7,2557.729545,1748,143.9,563.5,4060,453.3,2514.2,3911.3,294.9,860.5,17.3,0.1,55.3,3,1014.9,5.1,1755.784547
Umluj - SWCC,25.00411,37.27382,1/2/2019 0:00,22.2,0.5,294,4,0.4,0.1,1.6,2557.729545,1729.3,172.2,721.4,5524.6,518.3,2819.6,5000.7,348.1,1063.5,12.8,0.1,50.3,3,1014.4,5.1,2275.799629
