Site,Latitude,Longitude,Date,Air Temperature (C°),Air Temperature Uncertainty (C°),Wind Direction at 3m (°N),Wind Direction at 3m Uncertainty (°N),Wind Speed at 3m (m/s),Wind Speed at 3m Uncertainty (m/s),Wind Speed at 3m (std dev) (m/s),DHI (Wh/m2),DHI Uncertainty (Wh/m2),Standard Deviation DHI (Wh/m2),DNI (Wh/m2),DNI Uncertainty (Wh/m2),Standard Deviation DNI (Wh/m2),GHI (Wh/m2),GHI Uncertainty (Wh/m2),Standard Deviation GHI (Wh/m2),Peak Wind Speed at 3m (m/s),Peak Wind Speed at 3m Uncertainty (m/s),Relative Humidity (%),Relative Humidity Uncertainty (%),Barometric Pressure (mB (hPa equiv)),Barometric Pressure Uncertainty (mB (hPa equiv)),Unnamed: 26,Day of Year
Madinah - Taibah University,24.4846,39.5418,02-01-2019,-1.124742912551283,0.5,285.0,4.0,-0.03968834789960441,0.0,1.2,2557.729545,1636.1,94.7,626.5,5366.0,449.3,2804.2,4928.8,323.5,1323.7,12.8,0.1,34.2,3.0,942.0,4.7,2
Madinah - Taibah University,24.4846,39.5418,03-01-2019,-0.7729760196945035,0.5,287.0,4.0,0.12989860838295808,0.0,1.3,2557.729545,1678.1,89.9,838.8,7233.4,599.5,2664.9,6546.7,334.4,1093.0,15.7,0.1,23.0,3.0,940.4,4.7,3
Madinah - Taibah University,24.4846,39.5418,04-01-2019,0.007028829683572731,0.5,292.0,4.0,0.12989860838295808,0.0,1.2,2557.729545,2332.0,624.8,973.4,6259.7,1371.8,2497.5,6879.1,1374.6,782.8,14.1,0.1,20.0,3.0,938.6,4.7,4
Madinah - Taibah University,24.4846,39.5418,05-01-2019,1.0164468700552007,0.5,284.0,4.0,0.04510513024167684,0.0,1.3,2557.729545,2539.7,572.2,382.1,5503.5,1419.5,1161.5,6784.8,1530.2,594.8,17.3,0.1,15.4,3.0,937.1,4.7,5
Madinah - Taibah University,24.4846,39.5418,06-01-2019,1.658803804837145,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2584.3,638.3,541.1,6288.8,1685.3,1558.8,7467.4,1583.2,638.4,12.8990172,3.725552826,13.5,3.0,933.5,4.7,6
Madinah - Taibah University,24.4846,39.5418,07-01-2019,1.4599790393094005,0.5,307.0,4.0,0.553865999089364,0.1,1.4,2557.729545,2073.5,449.5,754.6,7454.2,1690.9,1934.2,7652.5,1529.7,651.8,16.0,0.1,12.1,3.0,932.9,4.7,7
Madinah - Taibah University,24.4846,39.5418,08-01-2019,1.536450102973918,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1962.7,189.0,593.4,7253.9,528.6,1534.4,7356.7,465.2,467.5,12.8990172,3.725552826,17.1,3.0,932.7,4.7,8
Madinah - Taibah University,24.4846,39.5418,09-01-2019,1.6282153793713388,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2176.4,201.4,556.3,5754.2,529.5,1605.7,6343.3,426.4,574.3,12.8990172,3.725552826,15.9,3.0,933.8,4.7,9
Madinah - Taibah University,24.4846,39.5418,10-01-2019,0.8329163172603589,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1838.6,151.5,560.7,5371.8,439.4,1637.9,5289.9,333.7,535.5,12.8990172,3.725552826,25.0,3.0,937.6,4.7,10
Madinah - Taibah University,24.4846,39.5418,11-01-2019,-0.2529727867757864,0.5,156.0,4.1,-0.2940687823234478,0.0,1.0,2557.729545,1378.9,49.6,377.8,5787.4,210.9,1325.6,4642.0,157.3,405.9,12.0,0.1,31.5,3.1,940.6,4.9,11
Madinah - Taibah University,24.4846,39.5418,12-01-2019,-0.8800355088248275,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1022.9,104.0,375.5,6685.0,455.4,1348.9,4441.8,270.9,269.9,12.8990172,3.725552826,32.9,3.0,940.8,4.7,12
Madinah - Taibah University,24.4846,39.5418,01-01-2020,-1.5070982308738692,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1173.2,125.0,496.5,6718.7,486.8,1888.1,4706.7,304.9,589.7,12.8990172,3.725552826,32.9,3.0,942.4,4.7,1
Madinah - Taibah University,24.4846,39.5418,02-01-2020,-0.8953297215577313,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1610.8,533.5,699.4,6465.4,1804.0,2270.3,5452.2,1243.9,712.6,12.8990172,3.725552826,29.7,3.0,941.1,4.7,2
Madinah - Taibah University,24.4846,39.5418,03-01-2020,-0.2835612122415932,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2364.0,712.9,929.7,5981.5,1797.1,2608.5,6454.8,1391.6,982.9,12.8990172,3.725552826,21.4,3.0,937.6,4.7,3
Madinah - Taibah University,24.4846,39.5418,09-01-2020,1.4293906138435932,0.5,116.0,3.7,-0.20927530418216653,0.0,1.1,2557.729545,2010.6,86.2,361.1,6596.9,271.2,1153.3,6649.2,287.0,453.6,15.7,0.1,9.2,3.0,936.0,4.7,9
Madinah - Taibah University,24.4846,39.5418,10-01-2020,0.6952684026642281,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1371.0,354.1,313.6,7164.2,1556.0,876.7,5895.4,1186.7,231.4,12.8990172,3.725552826,13.3,3.0,939.0,4.7,10
Madinah - Taibah University,24.4846,39.5418,11-01-2020,-0.2682669995086895,0.5,271.0,3.7,-0.2940687823234478,0.0,1.1,2557.729545,2103.821875,394.7862069,753.3756466,5305.225564,969.9230934,1907.256391,5670.223118,831.2711828,624.7848387,13.1,0.1,33.4,3.0,940.9,4.7,11
Madinah - Taibah University,24.4846,39.5418,12-01-2020,-0.818858657893214,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1462.9,397.7,438.7,5052.1,1517.9,1789.5,4091.5,905.0,509.1,12.8990172,3.725552826,36.7,3.0,941.1,4.7,12
Madinah - Taibah University,24.4846,39.5418,01-01-2021,-1.032977636153862,0.5,157.0,4.0,-0.2940687823234478,0.0,1.1,2557.729545,1812.8,550.3,625.4,5565.0,1626.9,2018.8,4856.0,1073.2,518.1,12.3,0.1,31.5,3.0,943.0,4.7,1
Madinah - Taibah University,24.4846,39.5418,02-01-2021,-0.8035644451603103,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1573.8,553.7,649.4,6165.9,1741.8,2445.4,5296.9,1218.4,917.0,12.8990172,3.725552826,32.8,3.0,940.2,4.7,2
Madinah - Taibah University,24.4846,39.5418,03-01-2021,0.1293825315467999,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2437.6,772.2,843.7,5743.0,1503.7,1850.6,6398.6,1328.3,458.7,12.8990172,3.725552826,21.5,3.0,937.9,4.7,3
Madinah - Taibah University,24.4846,39.5418,04-01-2021,0.4199725734719658,0.5,235.0,3.8,0.21469208652423932,0.0,1.2,2557.729545,2805.7,114.0,652.9,6357.5,340.1,1705.6,7540.0,301.2,604.7,14.9,0.1,15.7,2.9,939.1,4.8,4
Madinah - Taibah University,24.4846,39.5418,05-01-2021,1.352919550179076,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2387.2,649.3,700.4,6804.6,1740.6,1848.9,7549.0,1567.7,589.8,12.8990172,3.725552826,13.8,3.0,934.5,4.6,5
Madinah - Taibah University,24.4846,39.5418,07-01-2021,1.6740980175700486,0.5,309.0,4.0,0.8930399116544885,0.1,1.5,2557.729545,2103.821875,394.7862069,753.3756466,6750.9,224.9,1511.4,5670.223118,831.2711828,624.7848387,12.8,0.1,12.4,3.0,931.7,4.7,7
Madinah - Taibah University,24.4846,39.5418,08-01-2021,1.8576285703648905,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2134.4,182.3,632.5,6839.5,521.2,1670.1,7256.5,444.2,521.4,12.8990172,3.725552826,14.2,3.0,932.0,4.7,8
Madinah - Taibah University,24.4846,39.5418,09-01-2021,1.5976269539055314,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2440.0,666.0,508.0,5232.0,1303.1,1351.9,6279.0,1342.6,544.8,12.8990172,3.725552826,16.4,3.0,933.4,4.6,9
Madinah - Taibah University,24.4846,39.5418,10-01-2021,0.8940931681919725,0.5,145.0,4.0,-0.5484492167472913,0.0,1.0,2557.729545,1698.3,84.3,288.8,6348.0,285.0,650.7,5769.9,292.5,317.1,9.9,0.0,12.4,3.0,939.3,4.7,10
Madinah - Taibah University,24.4846,39.5418,11-01-2021,-0.10003065944675187,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1254.9,118.9,298.6,6173.3,449.6,1503.6,4682.5,303.6,691.6,12.8990172,3.725552826,25.5,3.0,939.9,4.7,11
Madinah - Taibah University,24.4846,39.5418,12-01-2021,-0.8494470833590207,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1493.4,130.1,570.7,4478.1,447.4,2405.4,3820.1,264.2,930.6,12.8990172,3.725552826,37.0,3.0,941.2,4.7,12
Taif - University,21.43278,40.49173,01-01-2017,-1.3694503162777378,0.5,205.0,4.0,0.12989860838295808,0.1,1.7,2557.729545,1127.7,270.7,266.0,6756.0,1328.6,859.6,4868.6,976.1,135.5,14.7,0.1,43.8,3.0,851.0,4.3,1
Taif - University,21.43278,40.49173,02-01-2017,-1.705922996401614,0.5,195.0,4.0,0.6386594772306452,0.1,1.9,2557.729545,1958.9,588.2,580.7,4114.3,1709.0,1837.2,4544.6,1314.4,653.6,14.9,0.1,47.1,3.0,849.8,4.3,2
Taif - University,21.43278,40.49173,03-01-2017,-0.9565065724893448,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2292.5,683.5,785.0,5326.5,1555.9,2222.8,6001.7,1353.3,926.0,12.8990172,3.725552826,46.9,3.0,847.4,4.2,3
Taif - University,21.43278,40.49173,04-01-2017,-0.2682669995086895,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2646.1,765.7,691.7,5138.3,1477.4,1838.0,6517.8,1415.2,881.2,12.8990172,3.725552826,34.3,3.0,849.1,4.3,4
Taif - University,21.43278,40.49173,05-01-2017,-0.16120751037836545,0.5,242.0,4.0,0.21469208652423932,0.1,1.5,2557.729545,2870.0,668.1,547.1,4672.9,1232.2,1351.5,6424.3,1423.1,1155.7,16.8,0.1,33.7,3.0,849.6,4.3,5
Taif - University,21.43278,40.49173,06-01-2017,-4.860454751431597e-10,0.501276596,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2103.821875,394.7862069,753.3756466,5305.225564,969.9230934,1907.256391,5670.223118,831.2711828,624.7848387,12.8990172,3.725552826,37.16,50.09031915,902.6257855,4.75745165,6
Taif - University,21.43278,40.49173,09-01-2017,0.14467674427970356,0.5,323.0,4.0,0.12989860838295808,0.1,1.6,2557.729545,2412.9,114.3,518.8,5620.2,226.2,1523.3,6560.7,272.8,669.7,20.2,0.1,18.9,3.0,848.8,4.2,9
Taif - University,21.43278,40.49173,10-01-2017,-0.31414963770739995,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1354.4,107.5,306.3,7778.0,534.4,1175.5,6361.2,409.7,542.3,12.8990172,3.725552826,33.3,3.0,850.0,4.3,10
Taif - University,21.43278,40.49173,11-01-2017,-1.0788602743525726,0.5,194.0,4.0,-0.03968834789960441,0.0,1.3,2557.729545,1409.4,89.3,406.6,6571.4,332.4,1853.0,5215.9,250.1,772.4,11.2,0.1,42.1,3.0,850.6,4.3,11
Taif - University,21.43278,40.49173,03-01-2018,-0.8494470833590207,0.5,203.0,4.0,0.29948556466552056,0.1,1.6,2557.729545,1815.4,63.1,535.5,7489.4,282.9,1593.1,6963.9,232.6,680.1,14.9,0.1,29.7,3.0,849.6,4.3,3
Taif - University,21.43278,40.49173,04-01-2018,-0.7882702324274071,0.5,210.0,4.0,0.6386594772306452,0.1,2.0,2557.729545,2318.9,94.5,515.5,6303.2,289.4,1942.6,6959.2,310.1,1183.7,16.8,0.1,38.0,3.0,848.1,4.2,4
Taif - University,21.43278,40.49173,05-01-2018,-0.06944223398094453,0.5,241.0,4.0,0.3842790428068014,0.1,1.8,2557.729545,2718.2,118.6,543.1,6136.2,256.3,1685.8,7434.2,286.8,879.8,20.5,0.1,22.9,3.0,848.5,4.2,5
Taif - University,21.43278,40.49173,06-01-2018,0.37408993527325535,0.5,277.0,4.0,0.7234529553719264,0.1,1.7,2557.729545,2904.7,156.0,734.5,5915.2,321.7,2005.1,7557.7,420.5,767.0,20.5,0.1,15.5,2.9,847.2,4.2,6
Taif - University,21.43278,40.49173,07-01-2018,0.19055938247841403,0.5,275.0,4.0,1.5713877367847382,0.1,1.8,2557.729545,2744.1,109.3,798.0,6186.4,263.8,2019.9,7580.5,253.2,705.9,18.1,0.1,18.7,3.0,846.8,4.2,7
Taif - University,21.43278,40.49173,08-01-2018,0.22114780794422084,0.5,278.0,4.0,1.5713877367847382,0.1,1.8,2557.729545,2426.0,108.2,719.4,6352.0,237.8,2007.5,7265.2,243.8,833.8,21.0,0.1,19.5,3.0,846.9,4.2,8
Taif - University,21.43278,40.49173,09-01-2018,-4.860454751431597e-10,0.501276596,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2103.821875,394.7862069,753.3756466,5305.225564,969.9230934,1907.256391,5670.223118,831.2711828,624.7848387,12.8990172,3.725552826,37.16,50.09031915,902.6257855,4.75745165,9
Taif - University,21.43278,40.49173,11-01-2018,-1.3388618908119312,0.5,176.0,4.0,-0.03968834789960441,0.1,1.6,2557.729545,1618.7,143.3,390.0,4984.8,482.1,2054.9,4463.3,407.6,1107.1,14.9,0.1,60.2,3.0,850.6,4.3,11
Taif - University,21.43278,40.49173,12-01-2018,-1.4612155926751589,0.5,177.0,4.0,-0.12448182604088529,0.1,1.5,2557.729545,1426.5,199.1,430.2,5956.6,681.1,1729.1,4686.2,565.2,483.7,13.1,0.1,54.9,3.0,851.2,4.3,12
Taif - University,21.43278,40.49173,01-01-2019,-1.3541561035448348,0.5,179.0,4.0,0.29948556466552056,0.1,1.8,2557.729545,1390.7,56.3,459.3,6733.5,222.6,1522.3,5163.2,160.5,349.1,15.5,0.1,43.7,3.0,851.1,4.3,1
Taif - University,21.43278,40.49173,02-01-2019,-1.430627167209352,0.5,185.0,4.0,0.8082464335132072,0.1,2.0,2557.729545,1904.4,92.4,755.2,6095.4,265.1,2372.4,5702.3,190.9,780.8,16.5,0.1,43.6,3.0,849.8,4.3,2
Taif - University,21.43278,40.49173,03-01-2019,-1.2776850398803175,0.5,216.0,4.0,1.1474203460783323,0.1,2.2,2557.729545,1888.6,101.3,691.3,7502.6,349.6,1972.0,7014.5,269.8,569.1,19.5,0.1,30.7,3.0,849.0,4.3,3
Taif - University,21.43278,40.49173,04-01-2019,-0.5588570414338554,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2399.3,607.8,918.5,6304.3,1204.6,2149.3,6975.1,1288.9,669.9,12.8990172,3.725552826,39.3,3.0,848.2,4.3,4
Taif - University,21.43278,40.49173,05-01-2019,-0.22238436130997905,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2576.6,666.2,582.7,4571.6,1268.5,1546.4,6074.9,1404.0,1146.2,12.8990172,3.725552826,39.1,3.0,848.9,4.2,5
Taif - University,21.43278,40.49173,06-01-2019,0.4658552116706763,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2757.8,690.5,441.9,4995.1,1378.6,1611.5,6682.6,1463.4,940.7,12.8990172,3.725552826,21.7,3.0,847.6,4.2,6
Taif - University,21.43278,40.49173,07-01-2019,0.4658552116706763,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2640.9,268.0,759.9,6058.5,507.0,1867.9,7296.8,487.0,692.7,12.8990172,3.725552826,19.3,3.0,845.9,4.2,7
Taif - University,21.43278,40.49173,08-01-2019,0.2517362334100276,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2310.6,181.4,599.5,6099.7,453.0,1463.5,6970.0,438.4,639.3,12.8990172,3.725552826,30.4,3.0,847.1,4.2,8
Taif - University,21.43278,40.49173,09-01-2019,0.37408993527325535,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2272.2,210.5,585.5,5643.2,446.7,1341.7,6418.4,420.2,512.8,12.8990172,3.725552826,26.7,3.0,847.8,4.2,9
Taif - University,21.43278,40.49173,10-01-2019,-0.34473806317320677,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1624.2,132.8,312.7,6356.9,498.2,907.3,5812.2,389.6,305.2,12.8990172,3.725552826,39.5,3.2,849.9,4.5,10
Taif - University,21.43278,40.49173,11-01-2019,-1.0482718488867657,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1624.5,229.7,379.8,4657.7,468.9,1942.6,4331.3,348.6,915.3,12.8990172,3.725552826,62.8,3.2,849.6,4.6,11
Taif - University,21.43278,40.49173,12-01-2019,-1.4459213799422552,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1291.4,124.7,461.6,5935.3,523.7,1876.0,4455.6,313.5,565.8,12.8990172,3.725552826,61.1,3.1,850.0,4.4,12
Taif - University,21.43278,40.49173,01-01-2020,-1.8435709109977452,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,936.1,283.2,363.4,7780.9,1725.6,1218.8,5160.9,1092.9,322.1,12.8990172,3.725552826,49.0,3.0,850.2,4.3,1
Taif - University,21.43278,40.49173,02-01-2020,-1.4612155926751589,0.5,183.0,4.0,0.553865999089364,0.1,1.9,2557.729545,1637.0,495.6,474.3,6898.4,1695.6,1578.8,5953.4,1277.1,631.9,17.1,0.1,41.4,3.0,850.5,4.2,2
Taif - University,21.43278,40.49173,03-01-2020,-1.0023892106880552,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2035.4,599.3,629.9,6667.5,1688.4,1856.6,6676.3,1403.8,698.3,12.8990172,3.725552826,38.2,3.0,848.2,4.3,3
Taif - University,21.43278,40.49173,04-01-2020,-0.620033892365469,0.5,226.0,4.0,0.7234529553719264,0.1,1.9,2557.729545,2103.6,673.0,825.0,7390.6,1922.4,2288.9,7457.6,1553.9,829.7,14.4,0.1,32.4,3.0,848.7,4.2,4
Taif - University,21.43278,40.49173,05-01-2020,-0.17650172311126913,0.5,232.0,4.0,0.21469208652423932,0.1,1.6,2557.729545,2471.2,601.3,666.8,5410.9,1622.0,2329.4,6566.1,1485.4,1246.9,15.7,0.1,29.6,3.0,849.6,4.3,5
Taif - University,21.43278,40.49173,09-01-2020,0.17526516974551037,0.5,348.0,4.0,0.04510513024167684,0.0,1.4,2557.729545,2112.4,565.9,492.3,6453.2,1545.4,1725.5,6771.3,1399.3,836.3,16.0,0.1,20.6,3.0,848.3,4.2,9
Taif - University,21.43278,40.49173,10-01-2020,-0.4365033395706277,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1195.0,324.5,350.8,7707.8,1768.2,1271.1,6115.2,1264.2,442.2,12.8990172,3.725552826,24.3,3.0,850.6,4.3,10
Taif - University,21.43278,40.49173,11-01-2020,-1.0482718488867657,0.5,214.0,4.0,-0.12448182604088529,0.1,1.5,2557.729545,1345.1,356.7,374.9,6446.9,1548.6,1832.5,5037.2,1112.4,816.9,13.1,0.1,48.9,3.0,850.7,4.3,11
Taif - University,21.43278,40.49173,12-01-2020,-1.3082734653461243,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1252.7,337.9,404.4,6093.7,1592.1,1617.5,4483.1,967.7,431.1,12.8990172,3.725552826,53.9,3.0,850.4,4.3,12
Taif - University,21.43278,40.49173,01-01-2021,-1.6141577200041932,0.5,179.0,4.0,-0.12448182604088529,0.0,1.5,2557.729545,1373.4,369.1,522.9,6610.2,1686.1,1894.6,5078.9,1083.3,662.9,14.7,0.1,46.8,3.0,850.6,4.3,1
Taif - University,21.43278,40.49173,02-01-2021,-1.3694503162777378,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1472.2,493.5,520.9,6510.1,1718.7,1855.7,5454.9,1232.4,692.2,12.8990172,3.725552826,50.1,3.0,849.4,4.3,2
Taif - University,21.43278,40.49173,03-01-2021,-0.5741512541667585,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1945.7,590.6,650.6,6705.3,1578.4,1440.2,6602.8,1359.6,391.5,12.8990172,3.725552826,36.1,3.0,849.0,4.3,3
Taif - University,21.43278,40.49173,04-01-2021,-0.6506223178312758,0.5,184.0,3.7,0.12989860838295808,0.1,1.7,2557.729545,2491.3,697.8,712.6,5707.1,1642.3,1963.9,6761.1,1526.1,1126.2,16.8,0.1,33.3,3.0,849.6,4.2,4
Taif - University,21.43278,40.49173,05-01-2021,0.052911467882282646,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2108.2,618.7,716.9,6739.7,2018.4,2262.9,7194.9,1584.4,915.2,12.8990172,3.725552826,28.5,3.0,848.3,4.2,5
Taif - University,21.43278,40.49173,07-01-2021,0.34350150980744854,0.5,276.0,4.0,1.7409746930673007,0.1,1.8,2557.729545,3065.0,741.6,567.9,5167.7,1395.4,1652.7,7142.4,1497.6,751.4,17.1,0.1,19.6,3.0,845.5,4.2,7
Taif - University,21.43278,40.49173,08-01-2021,0.5423262753351935,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2409.0,181.9,466.4,5781.2,434.7,1249.2,6856.4,431.3,576.3,12.8990172,3.725552826,26.7,3.0,846.6,4.2,8
Taif - University,21.43278,40.49173,09-01-2021,0.2823246588758344,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,2531.2,660.2,627.6,4534.4,1410.0,1801.6,5914.9,1369.5,834.8,12.8990172,3.725552826,28.8,3.0,847.6,4.2,9
Taif - University,21.43278,40.49173,10-01-2021,-0.31414963770739995,0.5,115.0,4.0,0.04510513024167684,0.1,1.5,2557.729545,1625.4,87.6,547.9,7011.9,271.0,1862.6,6174.0,254.7,719.9,13.1,0.1,24.6,3.0,850.8,4.3,10
Taif - University,21.43278,40.49173,11-01-2021,-0.8800355088248275,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1167.0,123.4,389.2,6596.9,924.4,1731.4,4925.2,580.6,687.2,12.8990172,3.725552826,46.6,3.0,850.4,4.3,11
Taif - University,21.43278,40.49173,12-01-2021,-1.3082734653461243,0.5,174.5859951,3.462407862,1.419212035743354e-10,0.057002457,1.426658477,2557.729545,1147.2,124.1,408.7,6552.4,1036.4,1475.4,4635.0,653.7,341.6,12.8990172,3.725552826,52.0,3.0,850.6,4.3,12
Makkah - UQU,21.331,39.949,01-01-2017,-0.2835612122415932,0.5,97.0,4.2,-0.12448182604088529,0.0,1.2,2557.729545,1664.4,477.9,423.9,4531.1,1165.3,1358.6,4250.1,905.9,333.6,11.5,0.1,50.6,3.2,979.9,5.2,1
Makkah - UQU,21.331,39.949,03-01-2018,0.37408993527325535,0.5,249.0,4.0,0.04510513024167684,0.1,1.4,2557.729545,2243.4,115.0,486.7,6226.5,382.8,1215.4,6678.2,365.8,383.9,12.5,0.1,31.1,3.0,976.4,4.9,3
Makkah - UQU,21.331,39.949,04-01-2018,0.5729147008010003,0.5,237.0,4.0,0.21469208652423932,0.1,1.6,2557.729545,2751.8,132.7,577.1,5487.3,290.2,1616.7,6886.4,309.7,783.6,18.9,0.1,31.7,3.0,974.3,4.9,4
Makkah - UQU,21.331,39.949,05-01-2018,1.2305658483158488,0.5,258.0,4.0,0.46907252094808266,0.1,1.8,2557.729545,3080.4,107.1,656.3,5602.1,199.9,1439.5,7479.2,218.3,373.9,22.9,0.1,21.8,3.0,972.7,4.9,5
Makkah - UQU,21.331,39.949,06-01-2018,1.4752732520423042,0.5,281.0,4.0,0.29948556466552056,0.1,1.5,2557.729545,3313.7,189.8,781.1,5070.5,239.2,1893.7,7310.5,367.7,621.6,13.1,0.1,21.8,3.0,970.5,4.9,6
Makkah - UQU,21.331,39.949,07-01-2018,1.4140964011106896,0.5,278.0,3.7,0.29948556466552056,0.1,1.5,2557.729545,3111.1,150.3,642.1,5304.7,223.4,1495.9,7288.7,274.2,471.7,24.2,0.1,21.9,3.0,970.7,4.8,7
Makkah - UQU,21.331,39.949,08-01-2018,1.3682137629119797,0.5,275.0,4.0,0.3842790428068014,0.1,1.6,2557.729545,2721.4,109.5,537.2,5482.6,207.9,1412.8,6950.1,242.4,536.5,32.5,0.1,24.3,3.0,971.0,4.9,8
Makkah - UQU,21.331,39.949,01-01-2020,-3.311815333356476,0.5,282.0,3.8,-1.481177476301384,0.0,1.3,2557.729545,348.6,122.7,571.8,1290.4,627.6,1917.1,4106.6,1352.3,939.8,9.3,0.1,8.3,3.1,902.6257855,4.75745165,1
Makkah - UQU,21.331,39.949,02-01-2020,-0.4365033395706277,0.5,244.0,3.7,0.04510513024167684,0.1,1.4,2557.729545,1823.6,585.5,555.7,3176.5,1281.7,1672.9,3893.2,1112.6,1177.0,13.6,0.1,44.3,3.0,979.7,4.9,2
Makkah - UQU,21.331,39.949,03-01-2020,0.037617255149379525,0.5,240.0,4.0,0.04510513024167684,0.1,1.4,2557.729545,2373.9,636.9,578.3,4809.8,1355.8,1733.9,5865.7,1271.8,887.0,13.6,0.1,33.4,3.0,976.3,4.9,3
Makkah - UQU,21.331,39.949,04-01-2020,0.5270320626022899,0.5,227.0,4.0,0.04510513024167684,0.1,1.6,2557.729545,2255.5,687.3,723.4,5559.8,1600.0,1624.0,6403.0,1379.2,433.1,12.3,0.1,29.6,3.0,975.3,4.9,4
Makkah - UQU,21.331,39.949,05-01-2020,1.1846832101171378,0.5,244.0,4.0,0.04510513024167684,0.1,1.8,2557.729545,2609.2,649.6,624.8,5162.5,1380.4,1676.1,6591.3,1365.7,1060.1,21.0,0.1,23.1,3.0,973.9,4.9,5
Makkah - UQU,21.331,39.949,09-01-2020,1.261154273781655,0.5,212.0,3.7,-0.46365573860601006,0.1,1.9,2557.729545,2103.821875,394.7862069,753.3756466,4242.0,1301.3,1073.4,6293.8,2131.1,1095.4,31.2,0.1,34.2,3.0,971.3,4.8,9
Makkah - UQU,21.331,39.949,10-01-2020,0.8176221045274552,0.5,244.0,4.0,-0.6332426948885723,0.0,1.9,2557.729545,1686.9,261.4,575.8,6382.7,860.1,1513.1,5902.6,778.6,436.5,15.2,0.1,29.7,3.0,975.5,4.9,10
Makkah - UQU,21.331,39.949,11-01-2020,0.17526516974551037,0.5,248.0,4.0,-0.8028296511711349,0.0,1.5,2557.729545,1719.9,409.6,311.4,4421.1,1107.0,1501.2,4337.1,922.0,745.8,13.3,0.1,48.5,3.0,977.9,4.9,11
